Datetime;solar_mw;wind-speed;humidity;average-wind-speed-(period);average-pressure-(period);temperature;;;
17/06/2020 14:00;14882;2.5;93;5;30.25;55;;;
17/06/2020 15:00;15259;2.5;89;0;30.23;55;;;
17/06/2020 16:00;15563;2.5;93;6;30.21;55;;;
17/06/2020 17:00;15805;1.1;77;0;30.19;52;;;
17/06/2020 18:00;15889;1.1;62;0;30.15;52;;;
17/06/2020 19:00;15718;1.1;69;0;30.15;52;;;
17/06/2020 20:00;15292;1.1;80;8;30.18;52;;;
17/06/2020 21:00;14875;1.1;80;0;30.25;52;;;
17/06/2020 22:00;14478;1.1;89;0;30.23;52;;;
17/06/2020 23:00;13402;1.1;83;0;30.23;52;;;
18/06/2020 00:00;12168;1.1;71;0;30.24;52;;;
18/06/2020 01:00;11117;2;59;0;30.24;55;;;
18/06/2020 02:00;10433;2;55;0;30.2;55;;;
18/06/2020 03:00;9958;2;56;0;30.19;55;;;
18/06/2020 04:00;9719;2;65;3;30.21;55;;;
18/06/2020 05:00;9727;2;72;7;30.27;55;;;
18/06/2020 06:00;10161;2;80;0;30.22;55;;;
18/06/2020 07:00;10713;2;77;0;30.19;55;;;
18/06/2020 08:00;11683;2;69;0;30.16;55;;;
18/06/2020 09:00;12622;3.2;59;3;30.15;56;;;
18/06/2020 10:00;13593;3.2;64;3;30.11;56;;;
18/06/2020 11:00;14666;3.2;39;3;30.1;56;;;
18/06/2020 12:00;15582;3.2;70;6;30.12;56;;;
18/06/2020 13:00;16512;3.2;51;9;30.17;56;;;
18/06/2020 14:00;17277;3.2;83;5;30.15;56;;;
18/06/2020 15:00;17675;3.2;80;0;30.14;56;;;
18/06/2020 16:00;17924;3.2;77;0;30.15;56;;;
18/06/2020 17:00;18050;2.3;64;3;30.16;55;;;
18/06/2020 18:00;18037;2.3;55;0;30.15;55;;;
18/06/2020 19:00;17937;2.3;40;3;30.14;55;;;
18/06/2020 20:00;17546;2.3;78;6;30.17;55;;;
18/06/2020 21:00;16894;2.3;80;3;30.24;55;;;
18/06/2020 22:00;16234;2.3;89;0;30.22;55;;;
18/06/2020 23:00;14872;2.3;86;0;30.22;55;;;
19/06/2020 00:00;13508;2.3;74;5;30.23;55;;;
19/06/2020 01:00;12391;5.3;57;0;30.24;61;;;
19/06/2020 02:00;11639;5.3;69;0;30.23;61;;;
19/06/2020 03:00;11163;5.3;29;3;30.22;61;;;
19/06/2020 04:00;10870;5.3;35;7;30.27;61;;;
19/06/2020 05:00;10835;5.3;46;9;30.33;61;;;
19/06/2020 06:00;11167;5.3;80;9;30.3;61;;;
19/06/2020 07:00;11758;5.3;64;8;30.3;61;;;
19/06/2020 08:00;12629;5.3;64;7;30.3;61;;;
19/06/2020 09:00;13674;9.5;52;8;30.28;59;;;
19/06/2020 10:00;14881;9.5;52;9;30.25;59;;;
19/06/2020 11:00;16112;9.5;42;16;30.23;59;;;
19/06/2020 12:00;16995;9.5;50;13;30.27;59;;;
19/06/2020 13:00;17752;9.5;48;17;30.31;59;;;
19/06/2020 14:00;18303;9.5;48;8;30.29;59;;;
19/06/2020 15:00;18298;9.5;58;9;30.28;59;;;
19/06/2020 16:00;17904;9.5;71;0;30.29;59;;;
19/06/2020 17:00;17733;2.7;77;0;30.31;48;;;
19/06/2020 18:00;17483;2.7;51;3;30.32;48;;;
19/06/2020 19:00;17010;2.7;72;5;30.35;48;;;
19/06/2020 20:00;16400;2.7;77;5;30.43;48;;;
19/06/2020 21:00;15765;2.7;77;3;30.51;48;;;
19/06/2020 22:00;15040;2.7;83;3;30.5;48;;;
19/06/2020 23:00;13813;2.7;77;6;30.49;48;;;
20/06/2020 00:00;12627;2.7;77;0;30.5;48;;;
20/06/2020 01:00;11671;6.9;77;5;30.52;56;;;
20/06/2020 02:00;10895;6.9;51;6;30.5;56;;;
20/06/2020 03:00;10437;6.9;58;7;30.47;56;;;
20/06/2020 04:00;10166;6.9;41;5;30.49;56;;;
20/06/2020 05:00;10253;6.9;69;10;30.53;56;;;
20/06/2020 06:00;10600;6.9;61;5;30.47;56;;;
20/06/2020 07:00;11184;6.9;64;14;30.43;56;;;
20/06/2020 08:00;11930;6.9;53;10;30.39;56;;;
20/06/2020 09:00;12545;6.6;46;10;30.37;49;;;
20/06/2020 10:00;13287;6.6;45;10;30.32;49;;;
20/06/2020 11:00;14079;6.6;39;6;30.26;49;;;
20/06/2020 12:00;14816;6.6;51;13;30.26;49;;;
20/06/2020 13:00;15438;6.6;96;7;30.3;49;;;
20/06/2020 14:00;15953;6.6;96;0;30.27;49;;;
20/06/2020 15:00;16450;6.6;96;6;30.24;49;;;
20/06/2020 16:00;16493;6.6;93;5;30.22;49;;;
20/06/2020 17:00;16125;3.8;89;0;30.22;48;;;
20/06/2020 18:00;15790;3.8;89;0;30.2;48;;;
20/06/2020 19:00;15352;3.8;80;7;30.18;48;;;
20/06/2020 20:00;14922;3.8;86;6;30.17;48;;;
20/06/2020 21:00;14389;3.8;83;5;30.22;48;;;
20/06/2020 22:00;13653;3.8;93;3;30.19;48;;;
20/06/2020 23:00;12589;3.8;89;6;30.18;48;;;
21/06/2020 00:00;11431;3.8;89;7;30.15;48;;;
21/06/2020 01:00;10586;3.8;86;8;30.16;49;;;
21/06/2020 02:00;9998;3.8;86;6;30.17;49;;;
21/06/2020 03:00;9618;3.8;77;0;30.19;49;;;
21/06/2020 04:00;9404;3.8;80;0;30.23;49;;;
21/06/2020 05:00;9432;3.8;86;3;30.29;49;;;
21/06/2020 06:00;9900;3.8;89;3;30.26;49;;;
21/06/2020 07:00;10572;3.8;93;5;30.27;49;;;
21/06/2020 08:00;11495;3.8;93;5;30.26;49;;;
21/06/2020 09:00;12396;3.5;90;0;30.29;49;;;
21/06/2020 10:00;13308;3.5;93;9;30.27;49;;;
21/06/2020 11:00;14175;3.5;80;0;30.25;49;;;
21/06/2020 12:00;14943;3.5;80;3;30.26;49;;;
21/06/2020 13:00;15637;3.5;86;6;30.3;49;;;
21/06/2020 14:00;16020;3.5;86;6;30.26;49;;;
21/06/2020 15:00;16203;3.5;93;0;30.27;49;;;
21/06/2020 16:00;16416;3.5;86;0;30.25;49;;;
21/06/2020 17:00;16389;4.2;86;7;30.25;46;;;
21/06/2020 18:00;16209;4.2;93;0;30.21;46;;;
21/06/2020 19:00;15769;4.2;96;5;30.18;46;;;
21/06/2020 20:00;15207;4.2;93;0;30.16;46;;;
21/06/2020 21:00;14866;4.2;68;0;30.2;46;;;
21/06/2020 22:00;14200;4.2;68;0;30.2;46;;;
21/06/2020 23:00;13115;4.2;74;3;30.2;46;;;
22/06/2020 00:00;12053;4.2;77;0;30.22;46;;;
22/06/2020 01:00;11153;2.4;74;0;30.24;42;;;
22/06/2020 02:00;10528;2.4;68;8;30.22;42;;;
22/06/2020 03:00;10155;2.4;52;0;30.17;42;;;
22/06/2020 04:00;9932;2.4;61;3;30.17;42;;;
22/06/2020 05:00;9964;2.4;71;0;30.21;42;;;
22/06/2020 06:00;10361;2.4;76;3;30.13;42;;;
22/06/2020 07:00;10878;2.4;73;0;30.1;42;;;
22/06/2020 08:00;11418;2.4;76;0;30.08;42;;;
22/06/2020 09:00;11789;5.2;76;8;30.07;44;;;
22/06/2020 10:00;12019;5.2;68;3;30.05;44;;;
22/06/2020 11:00;12374;5.2;50;13;30.04;44;;;
22/06/2020 12:00;12753;5.2;54;7;30.05;44;;;
22/06/2020 13:00;13119;5.2;61;0;30.09;44;;;
22/06/2020 14:00;13265;5.2;86;3;30.05;44;;;
22/06/2020 15:00;13449;5.2;86;6;30.04;44;;;
22/06/2020 16:00;13485;5.2;80;3;30.01;44;;;
22/06/2020 17:00;13507;10.3;83;8;30;51;;;
22/06/2020 18:00;13551;10.3;74;14;29.95;51;;;
22/06/2020 19:00;13323;10.3;74;16;29.92;51;;;
22/06/2020 20:00;12949;10.3;90;14;29.91;51;;;
22/06/2020 21:00;12724;10.3;93;6;29.93;51;;;
22/06/2020 22:00;12245;10.3;96;10;29.95;51;;;
22/06/2020 23:00;11491;10.3;96;9;30.02;51;;;
23/06/2020 00:00;10656;10.3;96;3;30.03;51;;;
23/06/2020 01:00;9897;3.8;89;0;30.07;47;;;
23/06/2020 02:00;9392;3.8;86;5;30.08;47;;;
23/06/2020 03:00;8992;3.8;83;6;30.09;47;;;
23/06/2020 04:00;8770;3.8;89;0;30.14;47;;;
23/06/2020 05:00;8690;3.8;89;5;30.21;47;;;
23/06/2020 06:00;8884;3.8;93;9;30.18;47;;;
23/06/2020 07:00;9076;3.8;89;7;30.18;47;;;
23/06/2020 08:00;9616;3.8;93;8;30.17;47;;;
23/06/2020 09:00;10353;4.1;90;5;30.18;48;;;
23/06/2020 10:00;10993;4.1;93;9;30.17;48;;;
23/06/2020 11:00;11704;4.1;96;8;30.18;48;;;
23/06/2020 12:00;12418;4.1;96;3;30.2;48;;;
23/06/2020 13:00;13139;4.1;96;3;30.26;48;;;
23/06/2020 14:00;13589;4.1;96;5;30.22;48;;;
23/06/2020 15:00;14147;4.1;96;0;30.2;48;;;
23/06/2020 16:00;14457;4.1;96;7;30.2;48;;;
23/06/2020 17:00;14646;4.6;93;7;30.19;50;;;
23/06/2020 18:00;14759;4.6;86;6;30.15;50;;;
23/06/2020 19:00;14558;4.6;83;6;30.12;50;;;
23/06/2020 20:00;14097;4.6;86;3;30.15;50;;;
23/06/2020 21:00;13565;4.6;93;6;30.23;50;;;
23/06/2020 22:00;13213;4.6;96;9;30.21;50;;;
23/06/2020 23:00;12321;4.6;93;5;30.21;50;;;
24/06/2020 00:00;11431;4.6;89;0;30.21;50;;;
24/06/2020 01:00;10517;3.2;90;3;30.22;51;;;
24/06/2020 02:00;9876;3.2;93;8;30.2;51;;;
24/06/2020 03:00;9509;3.2;72;0;30.22;51;;;
24/06/2020 04:00;9180;3.2;86;3;30.25;51;;;
24/06/2020 05:00;9039;3.2;90;5;30.3;51;;;
24/06/2020 06:00;9036;3.2;93;0;30.28;51;;;
24/06/2020 07:00;9146;3.2;93;0;30.26;51;;;
24/06/2020 08:00;9746;3.2;89;3;30.26;51;;;
24/06/2020 09:00;10705;2.4;86;5;30.27;51;;;
24/06/2020 10:00;11615;2.4;80;3;30.27;51;;;
24/06/2020 11:00;12624;2.4;67;0;30.28;51;;;
24/06/2020 12:00;13757;2.4;80;0;30.33;51;;;
24/06/2020 13:00;14579;2.4;86;8;30.39;51;;;
24/06/2020 14:00;15219;2.4;89;0;30.37;51;;;
24/06/2020 15:00;15527;2.4;89;3;30.38;51;;;
24/06/2020 16:00;15604;2.4;86;0;30.38;51;;;
24/06/2020 17:00;15731;1.3;77;0;30.39;45;;;
24/06/2020 18:00;15875;1.3;77;0;30.36;45;;;
24/06/2020 19:00;15632;1.3;66;0;30.36;45;;;
24/06/2020 20:00;15204;1.3;71;5;30.37;45;;;
24/06/2020 21:00;14446;1.3;80;3;30.42;45;;;
24/06/2020 22:00;13741;1.3;93;0;30.37;45;;;
24/06/2020 23:00;12689;1.3;89;0;30.34;45;;;
25/06/2020 00:00;11514;1.3;83;0;30.32;45;;;
25/06/2020 01:00;10560;4.9;74;0;30.32;47;;;
25/06/2020 02:00;9818;4.9;71;8;30.29;47;;;
25/06/2020 03:00;9504;4.9;52;0;30.26;47;;;
25/06/2020 04:00;9326;4.9;54;5;30.24;47;;;
25/06/2020 05:00;9372;4.9;68;0;30.25;47;;;
25/06/2020 06:00;9645;4.9;74;8;30.17;47;;;
25/06/2020 07:00;10328;4.9;71;9;30.09;47;;;
25/06/2020 08:00;11240;4.9;71;10;30.04;47;;;
25/06/2020 09:00;12007;21.1;66;16;29.98;47;;;
25/06/2020 10:00;12757;21.1;68;20;29.91;47;;;
25/06/2020 11:00;13334;21.1;68;26;29.86;47;;;
25/06/2020 12:00;13868;21.1;57;28;29.81;47;;;
25/06/2020 13:00;14520;21.1;96;25;29.79;47;;;
25/06/2020 14:00;14972;21.1;93;24;29.67;47;;;
25/06/2020 15:00;15113;21.1;90;15;29.64;47;;;
25/06/2020 16:00;15112;21.1;86;30;29.65;47;;;
25/06/2020 17:00;15103;10.4;75;22;29.72;51;;;
25/06/2020 18:00;15001;10.4;77;6;29.77;51;;;
25/06/2020 19:00;14780;10.4;72;10;29.78;51;;;
25/06/2020 20:00;14132;10.4;77;10;29.81;51;;;
25/06/2020 21:00;13664;10.4;80;7;29.84;51;;;
25/06/2020 22:00;13225;10.4;83;5;29.82;51;;;
25/06/2020 23:00;12065;10.4;83;6;29.84;51;;;
26/06/2020 00:00;10952;10.4;83;9;29.88;51;;;
26/06/2020 01:00;10025;3.6;77;6;29.89;47;;;
26/06/2020 02:00;9369;3.6;71;3;29.89;47;;;
26/06/2020 03:00;8964;3.6;69;5;29.9;47;;;
26/06/2020 04:00;8700;3.6;77;8;29.93;47;;;
26/06/2020 05:00;8817;3.6;77;0;29.96;47;;;
26/06/2020 06:00;9210;3.6;83;0;29.93;47;;;
26/06/2020 07:00;9783;3.6;93;5;29.91;47;;;
26/06/2020 08:00;10503;3.6;86;0;29.9;47;;;
26/06/2020 09:00;10969;8.9;77;14;29.92;48;;;
26/06/2020 10:00;11475;8.9;80;7;29.89;48;;;
26/06/2020 11:00;12047;8.9;71;11;29.88;48;;;
26/06/2020 12:00;12480;8.9;71;11;29.89;48;;;
26/06/2020 13:00;12922;8.9;69;9;29.91;48;;;
26/06/2020 14:00;13169;8.9;89;0;29.89;48;;;
26/06/2020 15:00;13223;8.9;89;3;29.86;48;;;
26/06/2020 16:00;13524;8.9;83;7;29.83;48;;;
26/06/2020 17:00;13614;5.1;96;10;29.87;49;;;
26/06/2020 18:00;13443;5.1;100;10;29.9;49;;;
26/06/2020 19:00;13299;5.1;86;10;29.99;49;;;
26/06/2020 20:00;12848;5.1;86;6;30.07;49;;;
26/06/2020 21:00;12595;5.1;71;0;30.19;49;;;
26/06/2020 22:00;12309;5.1;74;0;30.19;49;;;
26/06/2020 23:00;11405;5.1;77;3;30.22;49;;;
27/06/2020 00:00;10403;5.1;68;3;30.24;49;;;
27/06/2020 01:00;9612;2.3;63;5;30.27;43;;;
27/06/2020 02:00;9104;2.3;63;3;30.27;43;;;
27/06/2020 03:00;8802;2.3;61;0;30.29;43;;;
27/06/2020 04:00;8693;2.3;61;0;30.33;43;;;
27/06/2020 05:00;8891;2.3;74;0;30.4;43;;;
27/06/2020 06:00;9349;2.3;82;0;30.36;43;;;
27/06/2020 07:00;10028;2.3;82;5;30.35;43;;;
27/06/2020 08:00;10655;2.3;73;6;30.37;43;;;
27/06/2020 09:00;11144;9.2;77;9;30.36;49;;;
27/06/2020 10:00;11589;9.2;71;10;30.34;49;;;
27/06/2020 11:00;12193;9.2;59;16;30.31;49;;;
27/06/2020 12:00;12655;9.2;59;14;30.3;49;;;
27/06/2020 13:00;13008;9.2;80;8;30.32;49;;;
27/06/2020 14:00;13674;9.2;96;0;30.27;49;;;
27/06/2020 15:00;14227;9.2;86;11;30.23;49;;;
27/06/2020 16:00;14677;9.2;80;14;30.23;49;;;
27/06/2020 17:00;15044;8.7;80;14;30.22;47;;;
27/06/2020 18:00;15200;8.7;74;9;30.17;47;;;
27/06/2020 19:00;15204;8.7;69;11;30.14;47;;;
27/06/2020 20:00;14763;8.7;74;8;30.13;47;;;
27/06/2020 21:00;14404;8.7;80;6;30.12;47;;;
27/06/2020 22:00;14002;8.7;77;7;30.05;47;;;
27/06/2020 23:00;12902;8.7;65;6;29.97;47;;;
28/06/2020 00:00;11888;8.7;63;7;29.92;47;;;
28/06/2020 01:00;10946;8.4;68;14;29.92;43;;;
28/06/2020 02:00;10384;8.4;71;10;29.91;43;;;
28/06/2020 03:00;10069;8.4;59;14;29.91;43;;;
28/06/2020 04:00;9837;8.4;44;5;29.96;43;;;
28/06/2020 05:00;9941;8.4;60;3;30.04;43;;;
28/06/2020 06:00;10278;8.4;73;0;30.05;43;;;
28/06/2020 07:00;10919;8.4;58;9;30.05;43;;;
28/06/2020 08:00;11782;8.4;63;10;30.04;43;;;
28/06/2020 09:00;12637;9.3;83;6;30.03;43;;;
28/06/2020 10:00;13468;9.3;83;16;30.02;43;;;
28/06/2020 11:00;14436;9.3;83;20;29.99;43;;;
28/06/2020 12:00;15212;9.3;74;7;29.97;43;;;
28/06/2020 13:00;15806;9.3;86;10;29.99;43;;;
28/06/2020 14:00;16287;9.3;93;9;29.93;43;;;
28/06/2020 15:00;16525;9.3;93;3;29.9;43;;;
28/06/2020 16:00;16730;9.3;76;3;29.89;43;;;
28/06/2020 17:00;16847;8.9;89;5;29.87;46;;;
28/06/2020 18:00;16888;8.9;93;8;29.82;46;;;
28/06/2020 19:00;16733;8.9;61;15;29.79;46;;;
28/06/2020 20:00;16351;8.9;66;16;29.79;46;;;
28/06/2020 21:00;15704;8.9;77;9;29.81;46;;;
28/06/2020 22:00;15080;8.9;80;8;29.76;46;;;
28/06/2020 23:00;13855;8.9;83;7;29.75;46;;;
29/06/2020 00:00;12555;8.9;93;8;29.75;46;;;
29/06/2020 01:00;11412;7.8;89;10;29.77;45;;;
29/06/2020 02:00;10643;7.8;93;8;29.79;45;;;
29/06/2020 03:00;10182;7.8;86;0;29.83;45;;;
29/06/2020 04:00;9810;7.8;80;6;29.89;45;;;
29/06/2020 05:00;9847;7.8;74;13;29.95;45;;;
29/06/2020 06:00;10129;7.8;83;7;29.95;45;;;
29/06/2020 07:00;10671;7.8;76;6;29.93;45;;;
29/06/2020 08:00;11545;7.8;68;8;29.91;45;;;
29/06/2020 09:00;12546;15.9;63;10;29.92;49;;;
29/06/2020 10:00;13351;15.9;66;20;29.89;49;;;
29/06/2020 11:00;14282;15.9;61;16;29.85;49;;;
29/06/2020 12:00;15035;15.9;51;20;29.87;49;;;
29/06/2020 13:00;15756;15.9;57;15;29.92;49;;;
29/06/2020 14:00;16239;15.9;66;14;29.89;49;;;
29/06/2020 15:00;16650;15.9;69;22;29.85;49;;;
29/06/2020 16:00;16884;15.9;72;22;29.84;49;;;
29/06/2020 17:00;17081;9.4;90;7;29.85;53;;;
29/06/2020 18:00;17125;9.4;80;29;29.86;53;;;
29/06/2020 19:00;16948;9.4;83;14;29.88;53;;;
29/06/2020 20:00;16408;9.4;67;8;29.9;53;;;
29/06/2020 21:00;15516;9.4;80;0;29.97;53;;;
29/06/2020 22:00;14799;9.4;89;3;29.95;53;;;
29/06/2020 23:00;13637;9.4;86;0;29.94;53;;;
30/06/2020 00:00;12362;9.4;90;8;29.97;53;;;
30/06/2020 01:00;11242;4.9;90;11;30;50;;;
30/06/2020 02:00;10515;4.9;75;13;29.99;50;;;
30/06/2020 03:00;9967;4.9;78;0;30.04;50;;;
30/06/2020 04:00;9532;4.9;67;5;30.1;50;;;
30/06/2020 05:00;9275;4.9;72;0;30.18;50;;;
30/06/2020 06:00;9247;4.9;83;9;30.18;50;;;
30/06/2020 07:00;9356;4.9;83;0;30.18;50;;;
30/06/2020 08:00;10162;4.9;80;0;30.22;50;;;
30/06/2020 09:00;11403;4;74;3;30.27;51;;;
30/06/2020 10:00;12760;4;69;3;30.25;51;;;
30/06/2020 11:00;14051;4;78;6;30.26;51;;;
30/06/2020 12:00;14998;4;51;3;30.32;51;;;
30/06/2020 13:00;15723;4;74;3;30.4;51;;;
30/06/2020 14:00;16201;4;80;10;30.36;51;;;
30/06/2020 15:00;16517;4;86;6;30.35;51;;;
30/06/2020 16:00;16846;4;89;6;30.36;51;;;
30/06/2020 17:00;17087;6.4;80;0;30.35;49;;;
30/06/2020 18:00;17140;6.4;69;6;30.31;49;;;
30/06/2020 19:00;16906;6.4;67;11;30.26;49;;;
30/06/2020 20:00;16408;6.4;55;7;30.23;49;;;
30/06/2020 21:00;15658;6.4;49;6;30.27;49;;;
30/06/2020 22:00;15040;6.4;57;7;30.23;49;;;
30/06/2020 23:00;14002;6.4;93;3;30.16;49;;;
1/07/2020 00:00;12825;6.4;89;3;30.11;49;;;
1/07/2020 01:00;11807;4.9;86;3;30.09;50;;;
1/07/2020 02:00;10995;4.9;74;0;30.08;50;;;
1/07/2020 03:00;10390;4.9;71;0;30.07;50;;;
1/07/2020 04:00;10038;4.9;77;9;30.07;50;;;
1/07/2020 05:00;9758;4.9;77;8;30.1;50;;;
1/07/2020 06:00;9667;4.9;86;3;30.05;50;;;
1/07/2020 07:00;9683;4.9;86;9;30.07;50;;;
1/07/2020 08:00;10365;4.9;80;6;30.06;50;;;
1/07/2020 09:00;11662;6.6;80;6;30.07;50;;;
1/07/2020 10:00;13026;6.6;80;8;30.06;50;;;
1/07/2020 11:00;14395;6.6;74;10;30.08;50;;;
1/07/2020 12:00;15442;6.6;80;11;30.1;50;;;
1/07/2020 13:00;16240;6.6;86;0;30.15;50;;;
1/07/2020 14:00;16856;6.6;96;6;30.13;50;;;
1/07/2020 15:00;17169;6.6;89;6;30.16;50;;;
1/07/2020 16:00;17456;6.6;86;6;30.17;50;;;
1/07/2020 17:00;17710;3.6;80;0;30.18;51;;;
1/07/2020 18:00;17822;3.6;77;3;30.17;51;;;
1/07/2020 19:00;17662;3.6;72;3;30.18;51;;;
1/07/2020 20:00;17321;3.6;62;0;30.21;51;;;
1/07/2020 21:00;16660;3.6;77;7;30.26;51;;;
1/07/2020 22:00;16065;3.6;86;0;30.24;51;;;
1/07/2020 23:00;14895;3.6;74;0;30.21;51;;;
2/07/2020 00:00;13600;3.6;68;0;30.22;51;;;
2/07/2020 01:00;12492;3.5;71;5;30.23;54;;;
2/07/2020 02:00;11742;3.5;55;0;30.19;54;;;
2/07/2020 03:00;11218;3.5;46;0;30.16;54;;;
2/07/2020 04:00;10882;3.5;56;0;30.18;54;;;
2/07/2020 05:00;10842;3.5;72;6;30.23;54;;;
2/07/2020 06:00;11129;3.5;86;6;30.17;54;;;
2/07/2020 07:00;11619;3.5;89;5;30.14;54;;;
2/07/2020 08:00;12605;3.5;83;5;30.11;54;;;
2/07/2020 09:00;13738;7.4;77;0;30.08;54;;;
2/07/2020 10:00;15009;7.4;83;5;30.02;54;;;
2/07/2020 11:00;16283;7.4;67;0;30;54;;;
2/07/2020 12:00;17357;7.4;64;6;30.03;54;;;
2/07/2020 13:00;18155;7.4;77;7;30.07;54;;;
2/07/2020 14:00;18685;7.4;80;13;30.06;54;;;
2/07/2020 15:00;18943;7.4;80;13;30.05;54;;;
2/07/2020 16:00;19115;7.4;77;11;30.06;54;;;
2/07/2020 17:00;19244;3.7;83;7;30.08;53;;;
2/07/2020 18:00;19220;3.7;86;6;30.09;53;;;
2/07/2020 19:00;19091;3.7;69;3;30.1;53;;;
2/07/2020 20:00;18666;3.7;80;5;30.12;53;;;
2/07/2020 21:00;17938;3.7;100;3;30.2;53;;;
2/07/2020 22:00;17243;3.7;100;0;30.2;53;;;
2/07/2020 23:00;15822;3.7;93;0;30.18;53;;;
3/07/2020 00:00;14476;3.7;90;5;30.17;53;;;
3/07/2020 01:00;13361;6.9;90;0;30.19;56;;;
3/07/2020 02:00;12524;6.9;86;5;30.16;56;;;
3/07/2020 03:00;11873;6.9;70;10;30.15;56;;;
3/07/2020 04:00;11457;6.9;75;5;30.14;56;;;
3/07/2020 05:00;11341;6.9;81;9;30.2;56;;;
3/07/2020 06:00;11531;6.9;96;8;30.18;56;;;
3/07/2020 07:00;12012;6.9;86;11;30.17;56;;;
3/07/2020 08:00;12934;6.9;83;9;30.16;56;;;
3/07/2020 09:00;13956;6.9;80;9;30.15;53;;;
3/07/2020 10:00;15110;6.9;80;9;30.12;53;;;
3/07/2020 11:00;16267;6.9;80;11;30.13;53;;;
3/07/2020 12:00;17299;6.9;86;9;30.14;53;;;
3/07/2020 13:00;17947;6.9;96;7;30.18;53;;;
3/07/2020 14:00;18465;6.9;100;3;30.14;53;;;
3/07/2020 15:00;18758;6.9;100;6;30.13;53;;;
3/07/2020 16:00;18780;6.9;93;0;30.13;53;;;
3/07/2020 17:00;18745;2.3;83;3;30.13;55;;;
3/07/2020 18:00;18553;2.3;67;0;30.11;55;;;
3/07/2020 19:00;18249;2.3;75;0;30.09;55;;;
3/07/2020 20:00;17692;2.3;75;6;30.12;55;;;
3/07/2020 21:00;16977;2.3;83;5;30.16;55;;;
3/07/2020 22:00;16347;2.3;93;3;30.14;55;;;
3/07/2020 23:00;15215;2.3;90;3;30.15;55;;;
4/07/2020 00:00;13999;2.3;80;0;30.17;55;;;
4/07/2020 01:00;12970;2.8;72;3;30.15;57;;;
4/07/2020 02:00;12199;2.8;70;0;30.11;57;;;
4/07/2020 03:00;11509;2.8;54;0;30.1;57;;;
4/07/2020 04:00;11114;2.8;75;0;30.12;57;;;
4/07/2020 05:00;10901;2.8;80;8;30.19;57;;;
4/07/2020 06:00;10908;2.8;96;8;30.16;57;;;
4/07/2020 07:00;10935;2.8;96;5;30.17;57;;;
4/07/2020 08:00;11557;2.8;93;0;30.19;57;;;
4/07/2020 09:00;12577;3.9;96;0;30.22;53;;;
4/07/2020 10:00;13844;3.9;90;8;30.22;53;;;
4/07/2020 11:00;15108;3.9;78;3;30.2;53;;;
4/07/2020 12:00;16058;3.9;83;5;30.24;53;;;
4/07/2020 13:00;16625;3.9;83;3;30.3;53;;;
4/07/2020 14:00;17013;3.9;86;3;30.25;53;;;
4/07/2020 15:00;17272;3.9;83;3;30.22;53;;;
4/07/2020 16:00;17404;3.9;86;5;30.22;53;;;
4/07/2020 17:00;17458;7.2;83;8;30.2;56;;;
4/07/2020 18:00;17205;7.2;80;10;30.15;56;;;
4/07/2020 19:00;16677;7.2;78;11;30.11;56;;;
4/07/2020 20:00;15924;7.2;80;11;30.09;56;;;
4/07/2020 21:00;15248;7.2;87;7;30.1;56;;;
4/07/2020 22:00;14597;7.2;90;6;30.05;56;;;
4/07/2020 23:00;13953;7.2;93;9;30;56;;;
5/07/2020 00:00;13048;7.2;93;0;29.98;56;;;
5/07/2020 01:00;12083;2.1;90;0;29.95;55;;;
5/07/2020 02:00;11356;2.1;90;0;29.92;55;;;
5/07/2020 03:00;10912;2.1;86;0;29.89;55;;;
5/07/2020 04:00;10682;2.1;90;0;29.88;55;;;
5/07/2020 05:00;10671;2.1;78;0;29.88;55;;;
5/07/2020 06:00;10961;2.1;83;0;29.85;55;;;
5/07/2020 07:00;11509;2.1;83;6;29.89;55;;;
5/07/2020 08:00;12362;2.1;80;3;29.94;55;;;
5/07/2020 09:00;13359;3.3;83;7;29.96;55;;;
5/07/2020 10:00;14334;3.3;75;0;29.96;55;;;
5/07/2020 11:00;15260;3.3;81;6;29.98;55;;;
5/07/2020 12:00;16020;3.3;75;0;30.01;55;;;
5/07/2020 13:00;16715;3.3;87;7;30.05;55;;;
5/07/2020 14:00;17206;3.3;83;0;30.04;55;;;
5/07/2020 15:00;17515;3.3;83;0;30.03;55;;;
5/07/2020 16:00;17691;3.3;77;0;30.01;55;;;
5/07/2020 17:00;17919;2.7;78;0;30;54;;;
5/07/2020 18:00;18062;2.7;67;0;30.01;54;;;
5/07/2020 19:00;17878;2.7;62;3;30;54;;;
5/07/2020 20:00;17308;2.7;80;5;30.03;54;;;
5/07/2020 21:00;16634;2.7;83;6;30.07;54;;;
5/07/2020 22:00;16069;2.7;89;3;30.06;54;;;
5/07/2020 23:00;14925;2.7;89;5;30.05;54;;;
6/07/2020 00:00;13730;2.7;86;0;30.05;54;;;
6/07/2020 01:00;12755;4;77;0;30.05;56;;;
6/07/2020 02:00;12020;4;78;0;30.01;56;;;
6/07/2020 03:00;11529;4;50;0;29.99;56;;;
6/07/2020 04:00;11233;4;56;0;30.01;56;;;
6/07/2020 05:00;11201;4;72;7;30.06;56;;;
6/07/2020 06:00;11462;4;96;5;30.04;56;;;
6/07/2020 07:00;11923;4;89;6;30.04;56;;;
6/07/2020 08:00;12549;4;93;5;30.07;56;;;
6/07/2020 09:00;13310;6;100;0;30.09;54;;;
